candidate_id,source_kind,evidence_id,sample_id,platform_source,unit_text,surface_topic,mechanism_label,label_source,include_as_evidence,review_status,notes
NGA_0025_U02,legacy_migrated,NGA_0025_U02,NGA_0025,NGA,你有多少机会能脱战？,other_uncertain,uncertain,legacy_ai,yes,legacy_ai_label_unreviewed,legacy 迁移证据
NGA_0025_U03,legacy_migrated,NGA_0025_U03,NGA_0025,NGA,你还怪大虫子出肉和冰女出时光沙漏，这俩如果不出点肉，你没血后撤谁上去拉仇恨抗伤害？,balance,competence_frustration,legacy_ai,yes,legacy_ai_label_unreviewed,legacy 迁移证据
NGA_0026_U01,legacy_migrated,NGA_0026_U01,NGA_0026,NGA,昨天有四把脑溢血，一把是被对面当猪杀了最后人头比是十几比六十多，队友就是不投。,matchmaking,fairness_threat,legacy_ai,yes,legacy_ai_label_unreviewed,legacy 迁移证据
NGA_0026_U02,legacy_migrated,NGA_0026_U02,NGA_0026,NGA,一把队友抢我五杀，四杀之后对面满血来我面前送给我，然后有个队友就过来给我抢了，我技能放完在慢慢a妖姬过来就是一套丝滑连招给我抢了，然后还亮个表情。,community_conflict,fairness_threat,legacy_ai,yes,legacy_ai_label_unreviewed,legacy 迁移证据
NGA_0026_U03,legacy_migrated,NGA_0026_U03,NGA_0026,NGA,一把队友剑魔，出门打了几波团剑魔一个人头没捞到，然后来了句人头你们都拿你们发育起来你们c然后就在后面玩泥巴，不打架不挂机，就挂在后面吃经验吃血包，恶心死我了。,community_conflict,fairness_threat,legacy_ai,yes,legacy_ai_label_unreviewed,legacy 迁移证据
NGA_0026_U04,legacy_migrated,NGA_0026_U04,NGA_0026,NGA,最脑溢血的是第八连败，明明能赢的，对面先死一个，然后我们劣势打赢团了，杰斯四杀，我们这边就我死了，剩四个残血，推到基地还剩一半血对面最先死的复活了，然后杰斯带着剩下三个冲泉水要拿五杀，冷知识，一波团最先死的复活又被杀是不算五杀的然后四个人一起送了泉水，然后对面抱团推过来一波带走。,balance,fairness_threat,legacy_ai,yes,legacy_ai_label_unreviewed,legacy 迁移证据
NGA_0026_U05,legacy_migrated,NGA_0026_U05,NGA_0026,NGA,最后赢的那把应该算是福利局，对面跟人机一样，一点反抗都没有八分多钟就点了。,matchmaking,competence_frustration,legacy_ai,yes,legacy_ai_label_unreviewed,legacy 迁移证据
NGA_0027_U01,legacy_migrated,NGA_0027_U01,NGA_0027,NGA,我峡谷单排胜率56.7%，DOTA2胜率54.2%，在我自己的分段我觉得怎么也不算菜比了。,other_uncertain,competence_frustration,legacy_ai,yes,legacy_ai_label_unreviewed,legacy 迁移证据
NGA_0027_U02,legacy_migrated,NGA_0027_U02,NGA_0027,NGA,这海斗一波7连胜干到52%马上一定迎来一波6场以上的连败，输的局队友还一堆M，出门冲拳人马身法小鱼导管火男打3肉这种局都不投，一定要打个20分钟，,matchmaking,fairness_threat,legacy_ai,yes,legacy_ai_label_unreviewed,legacy 迁移证据
NGA_0027_U03,legacy_migrated,NGA_0027_U03,NGA_0027,NGA,有时候又能感觉这把系统就是要让你赢，一看对面4AD加个娜美或者3AD一个丁真一个巴德的神人阵容，8分钟跟打人机一样推到家里对面投了，赢了也不爽。,balance,fairness_threat,legacy_ai,yes,legacy_ai_label_unreviewed,legacy 迁移证据
NGA_0027_U04,legacy_migrated,NGA_0027_U04,NGA_0027,NGA,神一般的匹配机制。,matchmaking,fairness_threat,legacy_ai,yes,legacy_ai_label_unreviewed,legacy 迁移证据
NGA_0028_U01,legacy_migrated,NGA_0028_U01,NGA_0028,NGA,目前450把，55%的胜率，很少有那种一胜一负的局，大部分情况都是赢就连着赢，输就连着输三把以上,matchmaking,uncertain,legacy_ai,yes,legacy_ai_label_unreviewed,legacy 迁移证据
NGA_0028_U02,legacy_migrated,NGA_0028_U02,NGA_0028,NGA,想让你赢的时候，我人马开局来最终唤醒，对面八分就点,other_uncertain,uncertain,legacy_ai,yes,legacy_ai_label_unreviewed,legacy 迁移证据
NGA_0028_U03,legacy_migrated,NGA_0028_U03,NGA_0028,NGA,让你输的时候，进去看选人就知道这把如果海克斯不胡就是八分的局,other_uncertain,competence_frustration,legacy_ai,yes,legacy_ai_label_unreviewed,legacy 迁移证据
NGA_0028_U04,legacy_migrated,NGA_0028_U04,NGA_0028,NGA,大乱斗还能有人单排七八十连胜，海斗能二三十都不可思议了,balance,fairness_threat,legacy_ai,yes,legacy_ai_label_unreviewed,legacy 迁移证据
NGA_0028_U05,legacy_migrated,NGA_0028_U05,NGA_0028,NGA,海克斯变数太大，再唐的玩家海克斯胡了也能乱杀,balance,fairness_threat,legacy_ai,yes,legacy_ai_label_unreviewed,legacy 迁移证据
NGA_0029_U01,legacy_migrated,NGA_0029_U01,NGA_0029,NGA,400场55+ 600场剩52 现在800就剩51了,progression,competence_frustration,legacy_ai,yes,legacy_ai_label_unreviewed,legacy 迁移证据
NGA_0029_U02,legacy_migrated,NGA_0029_U02,NGA_0029,NGA,分高的唯一好处就是上票快 阵容是没啥区别的,rewards,fairness_threat,legacy_ai,yes,legacy_ai_label_unreviewed,legacy 迁移证据
NGA_0029_U03,legacy_migrated,NGA_0029_U03,NGA_0029,NGA,当狗换来的是队友的研发 从此看开 一起当出生 不胡就点,other_uncertain,uncertain,legacy_ai,yes,legacy_ai_label_unreviewed,legacy 迁移证据
NGA_0029_U04,legacy_migrated,NGA_0029_U04,NGA_0029,NGA,这模式唯一的好处就是胜率队少 就算有也不当分奴,matchmaking,uncertain,legacy_ai,yes,legacy_ai_label_unreviewed,legacy 迁移证据
NGA_0029_U05,legacy_migrated,NGA_0029_U05,NGA_0029,NGA,印象中撞过几次陪玩车 赢了两次 都是对面8分钟平推局不推给机会的,other_uncertain,uncertain,legacy_ai,yes,legacy_ai_label_unreviewed,legacy 迁移证据
NGA_0029_U06,legacy_migrated,NGA_0029_U06,NGA_0029,NGA,正常大乱斗打100把赢不了对面一把,balance,competence_frustration,legacy_ai,yes,legacy_ai_label_unreviewed,legacy 迁移证据
NGA_0029_U07,legacy_migrated,NGA_0029_U07,NGA_0029,NGA,当然也有挂车 举报过两个都是只封一天,other_uncertain,fairness_threat,legacy_ai,yes,legacy_ai_label_unreviewed,legacy 迁移证据
NGA_0030_U01,legacy_migrated,NGA_0030_U01,NGA_0030,NGA,最近几乎都在连败，即使这样也才把胜率拉回50%,balance,competence_frustration,legacy_ai,yes,legacy_ai_label_unreviewed,legacy 迁移证据
NGA_0030_U02,legacy_migrated,NGA_0030_U02,NGA_0030,NGA,只能说海斗elo真的抽象，自家垃圾阵容，垃圾海克斯 对面就是阵容强，海克斯无敌,matchmaking,fairness_threat,legacy_ai,yes,legacy_ai_label_unreviewed,legacy 迁移证据
NGA_0030_U03,legacy_migrated,NGA_0030_U03,NGA_0030,NGA,这模式已经变得开始索然无味了，垃圾局8分不肯点，对面稳定到点跑，赢的局也是碾压那种,matchmaking,fairness_threat,legacy_ai,yes,legacy_ai_label_unreviewed,legacy 迁移证据
NGA_0031_U01,legacy_migrated,NGA_0031_U01,NGA_0031,NGA,海斗连跪起来几页几页红，拿分奴英雄都赢不了那种,balance,competence_frustration,legacy_ai,yes,legacy_ai_label_unreviewed,legacy 迁移证据
NGA_0031_U02,legacy_migrated,NGA_0031_U02,NGA_0031,NGA,所以连跪3把立刻换区换号玩。,matchmaking,competence_frustration,legacy_ai,yes,legacy_ai_label_unreviewed,legacy 迁移证据
NGA_0031_U03,legacy_migrated,NGA_0031_U03,NGA_0031,NGA,我自己也是做过各种服务器开发的，猜测匹配数据也是有缓存的，缓存一过就正常了,matchmaking,uncertain,legacy_ai,yes,legacy_ai_label_unreviewed,legacy 迁移证据
NGA_0032_U01,legacy_migrated,NGA_0032_U01,NGA_0032,NGA,只能说后期对局势影响没那么大，越拖这把和你越没关系，能赢的局一两件就能把对面打投了，拖到后面和刺客没区别，和刺客胜率低的原因是一样的。,balance,competence_frustration,legacy_ai,yes,legacy_ai_label_unreviewed,legacy 迁移证据
NGA_0032_U02,legacy_migrated,NGA_0032_U02,NGA_0032,NGA,至于吸蓝刀三项，前期三项比吸蓝刀伤害高又肉一些，前期多骑脸能更多打优势，吸蓝刀有点拖。,balance,competence_frustration,legacy_ai,yes,legacy_ai_label_unreviewed,legacy 迁移证据
NGA_0033_U01,legacy_migrated,NGA_0033_U01,NGA_0033,NGA,两三百场的时候胜率在56左右，然后越来越低，最近一两个星期输麻了，四百场左右还有53胜率，现在每天都是赢两三把输五六把，昨晚更夸张八连败，一直熬到十二点多才断连败,balance,competence_frustration,legacy_ai,yes,legacy_ai_label_unreviewed,legacy 迁移证据
NGA_0033_U02,legacy_migrated,NGA_0033_U02,NGA_0033,NGA,队也越来越逆天，符文发的也越来越脑溢血，气得我直接不想上游戏了,other_uncertain,competence_frustration,legacy_ai,yes,legacy_ai_label_unreviewed,legacy 迁移证据
NGA_0033_U03,legacy_migrated,NGA_0033_U03,NGA_0033,NGA,回归均值这一块真是让藤子玩明白了,other_uncertain,uncertain,legacy_ai,yes,legacy_ai_label_unreviewed,legacy 迁移证据
NGA_0034_U01,legacy_migrated,NGA_0034_U01,NGA_0034,NGA,飞机到底哪里不好C了，我看了下我飞机战绩把C有必拿。,other_uncertain,competence_frustration,legacy_ai,yes,legacy_ai_label_unreviewed,legacy 迁移证据
NGA_0034_U02,legacy_migrated,NGA_0034_U02,NGA_0034,NGA,我这里也不是挑战大数据胜率，而是很震惊这英雄只要暴击够伤害真夸张，任何给暴击的符文都能用。,balance,uncertain,legacy_ai,yes,legacy_ai_label_unreviewed,legacy 迁移证据
NGA_0034_U03,legacy_migrated,NGA_0034_U03,NGA_0034,NGA,第一件必裸收集者，收集者前当的蛆出以后基本都硬气回来了，满爆后有很长的强势时间，非要说的话彩色可能没别人契合。,other_uncertain,uncertain,legacy_ai,yes,legacy_ai_label_unreviewed,legacy 迁移证据
NGA_0034_U04,legacy_migrated,NGA_0034_U04,NGA_0034,NGA,至于三相蓝切什么的，看都不看一眼，导弹也就是刷咒刃的工具不是符文核心,other_uncertain,uncertain,legacy_ai,yes,legacy_ai_label_unreviewed,legacy 迁移证据
NGA_0035_U01,legacy_migrated,NGA_0035_U01,NGA_0035,NGA,看了眼自己战绩，感觉自己拿到飞机不说把c也是把爽杀，我感觉玩飞机就一个理念问题，你W怎么交？,other_uncertain,competence_frustration,legacy_ai,yes,legacy_ai_label_unreviewed,legacy 迁移证据
NGA_0035_U02,legacy_migrated,NGA_0035_U02,NGA_0035,NGA,我是主E副W的加点法，Q又慢伤害不高，我是拿来当耀光触发器的，W从来都是要么横着交被揍的队友方向拦人，要么雪球中对面的人后确定对面控制手没盯着直接开E二段雪球再W向后排或者人最多的位置。,other_uncertain,competence_frustration,legacy_ai,yes,legacy_ai_label_unreviewed,legacy 迁移证据
NGA_0035_U03,legacy_migrated,NGA_0035_U03,NGA_0035,NGA,装备第一件除非对面肉、回血怪大于2，必定是收集者，没几个AD有E和W这种每秒多段判定伤害的办法了，这就是和对面AD对撸的底气，收集者秒判定秒杀太强了。,balance,competence_frustration,legacy_ai,yes,legacy_ai_label_unreviewed,legacy 迁移证据
NGA_0035_U04,legacy_migrated,NGA_0035_U04,NGA_0035,NGA,另外就是升级无尽了那首选肯定无尽啊。,other_uncertain,uncertain,legacy_ai,yes,legacy_ai_label_unreviewed,legacy 迁移证据
NGA_0035_U05,legacy_migrated,NGA_0035_U05,NGA_0035,NGA,第二件先跟着挂一件耀光，彩局做大穿，金局做无尽，对面有回血怪就再挂个800减治疗再出别的。,other_uncertain,uncertain,legacy_ai,yes,legacy_ai_label_unreviewed,legacy 迁移证据
NGA_0035_U06,legacy_migrated,NGA_0035_U06,NGA_0035,NGA,第三件肯定是大穿/无尽，除非对面太肉无尽换破败之类的。,other_uncertain,uncertain,legacy_ai,yes,legacy_ai_label_unreviewed,legacy 迁移证据
NGA_0035_U07,legacy_migrated,NGA_0035_U07,NGA_0035,NGA,之后暴击不满补c44，暴击满了按需求补防装/饮血。,other_uncertain,uncertain,legacy_ai,yes,legacy_ai_label_unreviewed,legacy 迁移证据
NGA_0035_U08,legacy_migrated,NGA_0035_U08,NGA_0035,NGA,要说后面不好赢也是真的，杀太多了啊都会被针对,balance,fairness_threat,legacy_ai,yes,legacy_ai_label_unreviewed,legacy 迁移证据
NGA_0035_U09,legacy_migrated,NGA_0035_U09,NGA_0035,NGA,比如输的那局，对面尤里卡提莫，我被单防了,balance,competence_frustration,legacy_ai,yes,legacy_ai_label_unreviewed,legacy 迁移证据
NGA_0036_U01,legacy_migrated,NGA_0036_U01,NGA_0036,NGA,最爱的队友之一，能缓解兵线压力，还能防对面刺客，往前一跑就是给对面核心压力。,other_uncertain,uncertain,legacy_ai,yes,legacy_ai_label_unreviewed,legacy 迁移证据
NGA_0036_U02,legacy_migrated,NGA_0036_U02,NGA_0036,NGA,最关键的还是这英雄路人拿就没有懦的，再劣势也敢往前跑背人过来。,balance,uncertain,legacy_ai,yes,legacy_ai_label_unreviewed,legacy 迁移证据
NGA_0036_U03,legacy_migrated,NGA_0036_U03,NGA_0036,NGA,野排遇到四个怂货的概率太高，只敢闪现抢丝血人头，有个辛吉德能改善很多,matchmaking,competence_frustration,legacy_ai,yes,legacy_ai_label_unreviewed,legacy 迁移证据
NGA_0037_U01,legacy_migrated,NGA_0037_U01,NGA_0037,NGA,这个胜率和选取率就决定了这英雄不会是什么必须要会玩才有用的英雄。,balance,competence_frustration,legacy_ai,yes,legacy_ai_label_unreviewed,legacy 迁移证据
NGA_0037_U02,legacy_migrated,NGA_0037_U02,NGA_0037,NGA,除非数据作假，否则就是炼金的价值在你还没理解的地方。,other_uncertain,competence_frustration,legacy_ai,yes,legacy_ai_label_unreviewed,legacy 迁移证据
NGA_0037_U03,legacy_migrated,NGA_0037_U03,NGA_0037,NGA,很多人知道死歌对兵线的影响力，但不知道炼金的影响力不比死歌差。,other_uncertain,uncertain,legacy_ai,yes,legacy_ai_label_unreviewed,legacy 迁移证据
NGA_0038_U01,legacy_migrated,NGA_0038_U01,NGA_0038,NGA,海斗炼金非常强，因为它所有技能都是神技，而且法师坦克海克斯双吃。,balance,uncertain,legacy_ai,yes,legacy_ai_label_unreviewed,legacy 迁移证据
NGA_0038_U02,legacy_migrated,NGA_0038_U02,NGA_0038,NGA,重点是别出时光，眼泪速通冰杖，冰杖寒冬双核补防装，面具非顺风或者有适配海克斯也不出。,other_uncertain,uncertain,legacy_ai,yes,legacy_ai_label_unreviewed,legacy 迁移证据
NGA_0038_U03,legacy_migrated,NGA_0038_U03,NGA_0038,NGA,永远记住q等于火男吃啥你吃啥，火男吃不动得你都能吃，安妮肩上恶魔到不详契约都能吃满。,other_uncertain,uncertain,legacy_ai,yes,legacy_ai_label_unreviewed,legacy 迁移证据
NGA_0038_U04,legacy_migrated,NGA_0038_U04,NGA_0038,NGA,带缚地克一切战士，而且触发大部分坦克海克斯比如控制加血上限，胶水粘几个等于控几个等于加几次血上限。,balance,uncertain,legacy_ai,yes,legacy_ai_label_unreviewed,legacy 迁移证据
NGA_0038_U05,legacy_migrated,NGA_0038_U05,NGA_0038,NGA,e强制位移可以背脆皮进人堆可以背战士出去，e到w上满级缚地快两秒等于宣判死刑。,balance,competence_frustration,legacy_ai,yes,legacy_ai_label_unreviewed,legacy 迁移证据
NGA_0038_U06,legacy_migrated,NGA_0038_U06,NGA_0038,NGA,r不但加大量坦度还给重伤所以炼金不用做重伤打团开大毒一圈就得了。,balance,uncertain,legacy_ai,yes,legacy_ai_label_unreviewed,legacy 迁移证据
NGA_0038_U07,legacy_migrated,NGA_0038_U07,NGA_0038,NGA,拿海克斯优先移动速度冷却坦度之类的，炼金多站一秒输出都会增加许多，炼金跑的越快对面血头大，不会控毒就打团开q别关有寒冬不缺蓝，非特殊情况不出刚。,other_uncertain,competence_frustration,legacy_ai,yes,legacy_ai_label_unreviewed,legacy 迁移证据
NGA_0039_U01,legacy_migrated,NGA_0039_U01,NGA_0039,NGA,你该不会是玩拉克丝被w缚地然后吃个雪球被背回去杀破防了吧。,other_uncertain,competence_frustration,legacy_ai,yes,legacy_ai_label_unreviewed,legacy 迁移证据
NGA_0039_U02,legacy_migrated,NGA_0039_U02,NGA_0039,NGA,倒不如说如果一个炼金总盯着你背，你们队应该挺好赢的，下等马能换掉对面一个很有用的英雄。,balance,uncertain,legacy_ai,yes,legacy_ai_label_unreviewed,legacy 迁移证据
NGA_0039_U03,legacy_migrated,NGA_0039_U03,NGA_0039,NGA,就哪怕是上面说的那种开团的炼金，都基本能稳定换掉对面一个c，对单核阵容真的是毁灭打击，如果有开团前排让炼金打第二进场那很有可能炼金还能混个火。,balance,competence_frustration,legacy_ai,yes,legacy_ai_label_unreviewed,legacy 迁移证据
NGA_0039_U04,legacy_migrated,NGA_0039_U04,NGA_0039,NGA,不挑海克斯，胡了很厉害普通海克斯也能玩，适配蛮多海克斯。,balance,uncertain,legacy_ai,yes,legacy_ai_label_unreviewed,legacy 迁移证据
NGA_0039_U05,legacy_migrated,NGA_0039_U05,NGA_0039,NGA,以后秀理解问英雄的时候先去掌盟看眼胜率，胜率不会骗人。,other_uncertain,competence_frustration,legacy_ai,yes,legacy_ai_label_unreviewed,legacy 迁移证据
NGA_0040_U01,legacy_migrated,NGA_0040_U01,NGA_0040,NGA,玩坦克的爽点在于自己很硬对面拿你没办法,balance,competence_frustration,legacy_ai,yes,legacy_ai_label_unreviewed,legacy 迁移证据
NGA_0040_U02,legacy_migrated,NGA_0040_U02,NGA_0040,NGA,然而大部分心之钢加狂徒的出装只能让自己血条看起来厚，对面还是随便融化,balance,competence_frustration,legacy_ai,yes,legacy_ai_label_unreviewed,legacy 迁移证据
NGA_0041_U01,legacy_migrated,NGA_0041_U01,NGA_0041,NGA,半夜打了一局，中期有点处理不掉韦鲁斯，结果对面一直不推，宁愿送泉水也要继续玩，输了好几波团终于迎来一次反推的机会，我抬到韦鲁斯队友集火把他给秒了，直接一波了。,other_uncertain,competence_frustration,legacy_ai,yes,legacy_ai_label_unreviewed,legacy 迁移证据
