evidence_id,sample_id,platform_source,unit_index,unit_text,surface_topic,mechanism_label,evidence_phrase,label_source,proposal_confidence,review_status,analysis_inclusion_status,legacy_evidence_id,queue_id,notes
NGA_0020_U04,NGA_0020,NGA,4,后面玩了把尤里卡+掷骰锻体的火男，对面狗熊蒙多+羊，毫无还手之力,balance,competence_frustration,毫无还手之力,legacy_ai,high,legacy_ai_label_unreviewed,included,20_u4,,legacy AI 标签未人工复核
NGA_0021_U01,NGA_0021,NGA,1,匹配机制就导致了一旦你连胜或者连败，要把你近期胜率“拉”回五十接下来就会反向连胜连败,matchmaking,fairness_threat,匹配机制就导致了一旦你连胜或者连败，要把你近期胜率“拉”回五十接下来就会反向连胜连败,legacy_ai,medium,legacy_ai_label_unreviewed,included,21_u1,,legacy AI 标签未人工复核
NGA_0021_U02,NGA_0021,NGA,2,说实话相当脑残,other_uncertain,competence_frustration,相当脑残,legacy_ai,medium,legacy_ai_label_unreviewed,included,21_u2,,legacy AI 标签未人工复核
NGA_0022_U01,NGA_0022,NGA,1,是的，尤其是单排的时候连胜多了就很容易遇到畜生，选个提莫也没有物转法第一个就出收集者，除了k头其他时间就像在四打五然后队友也不点，硬坐十几分钟牢体验拉满了。,matchmaking,fairness_threat,连胜多了就很容易遇到畜生，选个提莫也没有物转法第一个就出收集者，除了k头其他时间就像在四打五,legacy_ai,high,legacy_ai_label_unreviewed,included,22_u1,,legacy AI 标签未人工复核
NGA_0022_U02,NGA_0022,NGA,2,如果匹配机制公平就应该把这种提莫和不爱点的人绑死在一起玩一辈子，互相抽象互相快乐,matchmaking,fairness_threat,如果匹配机制公平就应该把这种提莫和不爱点的人绑死在一起玩一辈子,legacy_ai,high,legacy_ai_label_unreviewed,included,22_u2,,legacy AI 标签未人工复核
NGA_0023_U01,NGA_0023,NGA,1,主要是你不知道会匹配到什么人和海克斯。,matchmaking,uncertain,主要是你不知道会匹配到什么人和海克斯,legacy_ai,low,legacy_ai_label_unreviewed,included,23_u1,,legacy AI 标签未人工复核
NGA_0023_U02,NGA_0023,NGA,2,我之前一把开局掉线，连回来的时候队友两个天胡哥顶在二塔，两边一塔都掉了。,other_uncertain,fairness_threat,开局掉线，连回来的时候队友两个天胡哥顶在二塔，两边一塔都掉了,legacy_ai,medium,legacy_ai_label_unreviewed,included,23_u2,,legacy AI 标签未人工复核
NGA_0023_U03,NGA_0023,NGA,3,还有前几天一把，3分钟掉一塔，5分钟掉二塔，被人狂越塔杀，完全还不了手，结果对面发癫连送几波给我们反推赢了。,balance,competence_frustration,完全还不了手,legacy_ai,high,legacy_ai_label_unreviewed,included,23_u3,,legacy AI 标签未人工复核
NGA_0024_U01,NGA_0024,NGA,1,但能一队五个人三个人乱出忍不了了。,matchmaking,fairness_threat,三个人乱出忍不了了,legacy_ai,high,legacy_ai_label_unreviewed,included,24_u1,,legacy AI 标签未人工复核
NGA_0024_U02,NGA_0024,NGA,2,第一个干的是剑圣。在对面开局俩肉进游戏三腰带，自己选接二连三的情况下，第一件掏了个收集者。,other_uncertain,competence_frustration,自己选接二连三的情况下，第一件掏了个收集者,legacy_ai,medium,legacy_ai_label_unreviewed,included,24_u2,,legacy AI 标签未人工复核
NGA_0024_U03,NGA_0024,NGA,3,第二个干的是冰女。你说残疫很关键我能理解，但你第二件出了个时光杖？,balance,competence_frustration,你说残疫很关键我能理解，但你第二件出了个时光杖？,legacy_ai,medium,legacy_ai_label_unreviewed,included,24_u3,,legacy AI 标签未人工复核
NGA_0024_U04,NGA_0024,NGA,4,第三件金身是要防什么，对面这阵容需要你e进去开团吗？,other_uncertain,competence_frustration,对面这阵容需要你e进去开团吗？,legacy_ai,medium,legacy_ai_label_unreviewed,included,24_u4,,legacy AI 标签未人工复核
NGA_0024_U05,NGA_0024,NGA,5,最后大虫子也干了。四下雪天能出全肉的啊，但凡黑屏的时候读读描述呢。,other_uncertain,uncertain,最后大虫子也干了。四下雪天能出全肉的啊，但凡黑屏的时候读读描述呢。,legacy_ai,low,legacy_ai_label_unreviewed,included,24_u5,,legacy AI 标签未人工复核
NGA_0024_U06,NGA_0024,NGA,6,唯一的ap装是时光杖，怎么又是你，这是什么很超模的装备吗？,balance,fairness_threat,怎么又是你，这是什么很超模的装备吗？,legacy_ai,medium,legacy_ai_label_unreviewed,included,24_u6,,legacy AI 标签未人工复核
NGA_0025_U01,NGA_0025,NGA,1,如果队友这种出装你还需要出警的话，那我可不可以说你魔抗做得太晚了，对面4个AP伤害+1个半肉AD，你前三件都不出个魔抗，狂徒优先级有那么高么？,other_uncertain,competence_frustration,你前三件都不出个魔抗，狂徒优先级有那么高么？,legacy_ai,high,legacy_ai_label_unreviewed,included,25_u1,,legacy AI 标签未人工复核
NGA_0025_U02,NGA_0025,NGA,2,你有多少机会能脱战？,other_uncertain,uncertain,你有多少机会能脱战？,legacy_ai,low,legacy_ai_label_unreviewed,included,25_u2,,legacy AI 标签未人工复核
NGA_0025_U03,NGA_0025,NGA,3,你还怪大虫子出肉和冰女出时光沙漏，这俩如果不出点肉，你没血后撤谁上去拉仇恨抗伤害？,balance,competence_frustration,你没血后撤谁上去拉仇恨抗伤害？,legacy_ai,medium,legacy_ai_label_unreviewed,included,25_u3,,legacy AI 标签未人工复核
NGA_0026_U01,NGA_0026,NGA,1,昨天有四把脑溢血，一把是被对面当猪杀了最后人头比是十几比六十多，队友就是不投。,matchmaking,fairness_threat,被对面当猪杀了最后人头比是十几比六十多,legacy_ai,medium,legacy_ai_label_unreviewed,included,26_u1,,legacy AI 标签未人工复核
NGA_0026_U02,NGA_0026,NGA,2,一把队友抢我五杀，四杀之后对面满血来我面前送给我，然后有个队友就过来给我抢了，我技能放完在慢慢a妖姬过来就是一套丝滑连招给我抢了，然后还亮个表情。,community_conflict,fairness_threat,队友抢我五杀,legacy_ai,high,legacy_ai_label_unreviewed,included,26_u2,,legacy AI 标签未人工复核
NGA_0026_U03,NGA_0026,NGA,3,一把队友剑魔，出门打了几波团剑魔一个人头没捞到，然后来了句人头你们都拿你们发育起来你们c然后就在后面玩泥巴，不打架不挂机，就挂在后面吃经验吃血包，恶心死我了。,community_conflict,fairness_threat,人头你们都拿你们发育起来你们c,legacy_ai,medium,legacy_ai_label_unreviewed,included,26_u3,,legacy AI 标签未人工复核
NGA_0026_U04,NGA_0026,NGA,4,最脑溢血的是第八连败，明明能赢的，对面先死一个，然后我们劣势打赢团了，杰斯四杀，我们这边就我死了，剩四个残血，推到基地还剩一半血对面最先死的复活了，然后杰斯带着剩下三个冲泉水要拿五杀，冷知识，一波团最先死的复活又被杀是不算五杀的然后四个人一起送了泉水，然后对面抱团推过来一波带走。,balance,fairness_threat,明明能赢的，对面先死一个，然后我们劣势打赢团了，杰斯四杀，我们这边就我死了，剩四个残血，推到基地还剩一半血对面最先死的复活了，然后杰斯带着剩下三个冲泉水要拿五杀，冷知识，一波团最先死的复活又被杀是不算五杀的然后四个人一起送了泉水，然后对面抱团推过来一波带走。,legacy_ai,high,legacy_ai_label_unreviewed,included,26_u4,,legacy AI 标签未人工复核
NGA_0026_U05,NGA_0026,NGA,5,最后赢的那把应该算是福利局，对面跟人机一样，一点反抗都没有八分多钟就点了。,matchmaking,competence_frustration,最后赢的那把应该算是福利局，对面跟人机一样，一点反抗都没有八分多钟就点了。,legacy_ai,medium,legacy_ai_label_unreviewed,included,26_u5,,legacy AI 标签未人工复核
NGA_0027_U01,NGA_0027,NGA,1,我峡谷单排胜率56.7%，DOTA2胜率54.2%，在我自己的分段我觉得怎么也不算菜比了。,other_uncertain,competence_frustration,我觉得怎么也不算菜比了,legacy_ai,medium,legacy_ai_label_unreviewed,included,27_u1,,legacy AI 标签未人工复核
NGA_0027_U02,NGA_0027,NGA,2,这海斗一波7连胜干到52%马上一定迎来一波6场以上的连败，输的局队友还一堆M，出门冲拳人马身法小鱼导管火男打3肉这种局都不投，一定要打个20分钟，,matchmaking,fairness_threat,输的局队友还一堆M，出门冲拳人马身法小鱼导管火男打3肉这种局都不投,legacy_ai,medium,legacy_ai_label_unreviewed,included,27_u2,,legacy AI 标签未人工复核
NGA_0027_U03,NGA_0027,NGA,3,有时候又能感觉这把系统就是要让你赢，一看对面4AD加个娜美或者3AD一个丁真一个巴德的神人阵容，8分钟跟打人机一样推到家里对面投了，赢了也不爽。,balance,fairness_threat,有时候又能感觉这把系统就是要让你赢，一看对面4AD加个娜美或者3AD一个丁真一个巴德的神人阵容，8分钟跟打人机一样推到家里对面投了，赢了也不爽,legacy_ai,high,legacy_ai_label_unreviewed,included,27_u3,,legacy AI 标签未人工复核
NGA_0027_U04,NGA_0027,NGA,4,神一般的匹配机制。,matchmaking,fairness_threat,神一般的匹配机制,legacy_ai,medium,legacy_ai_label_unreviewed,included,27_u4,,legacy AI 标签未人工复核
NGA_0028_U01,NGA_0028,NGA,1,目前450把，55%的胜率，很少有那种一胜一负的局，大部分情况都是赢就连着赢，输就连着输三把以上,matchmaking,uncertain,赢就连着赢，输就连着输三把以上,legacy_ai,low,legacy_ai_label_unreviewed,included,28_u1,,legacy AI 标签未人工复核
NGA_0028_U02,NGA_0028,NGA,2,想让你赢的时候，我人马开局来最终唤醒，对面八分就点,other_uncertain,uncertain,想让你赢的时候，我人马开局来最终唤醒，对面八分就点,legacy_ai,low,legacy_ai_label_unreviewed,included,28_u2,,legacy AI 标签未人工复核
NGA_0028_U03,NGA_0028,NGA,3,让你输的时候，进去看选人就知道这把如果海克斯不胡就是八分的局,other_uncertain,competence_frustration,让你输的时候，进去看选人就知道这把如果海克斯不胡就是八分的局,legacy_ai,medium,legacy_ai_label_unreviewed,included,28_u3,,legacy AI 标签未人工复核
NGA_0028_U04,NGA_0028,NGA,4,大乱斗还能有人单排七八十连胜，海斗能二三十都不可思议了,balance,fairness_threat,大乱斗还能有人单排七八十连胜，海斗能二三十都不可思议了,legacy_ai,medium,legacy_ai_label_unreviewed,included,28_u4,,legacy AI 标签未人工复核
NGA_0028_U05,NGA_0028,NGA,5,海克斯变数太大，再唐的玩家海克斯胡了也能乱杀,balance,fairness_threat,海克斯变数太大，再唐的玩家海克斯胡了也能乱杀,legacy_ai,medium,legacy_ai_label_unreviewed,included,28_u5,,legacy AI 标签未人工复核
NGA_0029_U01,NGA_0029,NGA,1,400场55+ 600场剩52 现在800就剩51了,progression,competence_frustration,400场55+ 600场剩52 现在800就剩51了,legacy_ai,medium,legacy_ai_label_unreviewed,included,29_u1,,legacy AI 标签未人工复核
NGA_0029_U02,NGA_0029,NGA,2,分高的唯一好处就是上票快 阵容是没啥区别的,rewards,fairness_threat,分高的唯一好处就是上票快 阵容是没啥区别的,legacy_ai,medium,legacy_ai_label_unreviewed,included,29_u2,,legacy AI 标签未人工复核
NGA_0029_U03,NGA_0029,NGA,3,当狗换来的是队友的研发 从此看开 一起当出生 不胡就点,other_uncertain,uncertain,当狗换来的是队友的研发 从此看开 一起当出生 不胡就点,legacy_ai,low,legacy_ai_label_unreviewed,included,29_u3,,legacy AI 标签未人工复核
NGA_0029_U04,NGA_0029,NGA,4,这模式唯一的好处就是胜率队少 就算有也不当分奴,matchmaking,uncertain,这模式唯一的好处就是胜率队少 就算有也不当分奴,legacy_ai,low,legacy_ai_label_unreviewed,included,29_u4,,legacy AI 标签未人工复核
NGA_0029_U05,NGA_0029,NGA,5,印象中撞过几次陪玩车 赢了两次 都是对面8分钟平推局不推给机会的,other_uncertain,uncertain,印象中撞过几次陪玩车 赢了两次 都是对面8分钟平推局不推给机会的,legacy_ai,low,legacy_ai_label_unreviewed,included,29_u5,,legacy AI 标签未人工复核
NGA_0029_U06,NGA_0029,NGA,6,正常大乱斗打100把赢不了对面一把,balance,competence_frustration,打100把赢不了对面一把,legacy_ai,high,legacy_ai_label_unreviewed,included,29_u6,,legacy AI 标签未人工复核
NGA_0029_U07,NGA_0029,NGA,7,当然也有挂车 举报过两个都是只封一天,other_uncertain,fairness_threat,举报过两个都是只封一天,legacy_ai,medium,legacy_ai_label_unreviewed,included,29_u7,,legacy AI 标签未人工复核
NGA_0030_U01,NGA_0030,NGA,1,最近几乎都在连败，即使这样也才把胜率拉回50%,balance,competence_frustration,最近几乎都在连败，即使这样也才把胜率拉回50%,legacy_ai,high,legacy_ai_label_unreviewed,included,30_u1,,legacy AI 标签未人工复核
NGA_0030_U02,NGA_0030,NGA,2,只能说海斗elo真的抽象，自家垃圾阵容，垃圾海克斯 对面就是阵容强，海克斯无敌,matchmaking,fairness_threat,自家垃圾阵容，垃圾海克斯 对面就是阵容强，海克斯无敌,legacy_ai,high,legacy_ai_label_unreviewed,included,30_u2,,legacy AI 标签未人工复核
NGA_0030_U03,NGA_0030,NGA,3,这模式已经变得开始索然无味了，垃圾局8分不肯点，对面稳定到点跑，赢的局也是碾压那种,matchmaking,fairness_threat,垃圾局8分不肯点，对面稳定到点跑,legacy_ai,medium,legacy_ai_label_unreviewed,included,30_u3,,legacy AI 标签未人工复核
NGA_0031_U01,NGA_0031,NGA,1,海斗连跪起来几页几页红，拿分奴英雄都赢不了那种,balance,competence_frustration,连跪起来几页几页红，拿分奴英雄都赢不了,legacy_ai,high,legacy_ai_label_unreviewed,included,31_u1,,legacy AI 标签未人工复核
NGA_0031_U02,NGA_0031,NGA,2,所以连跪3把立刻换区换号玩。,matchmaking,competence_frustration,连跪3把,legacy_ai,medium,legacy_ai_label_unreviewed,included,31_u2,,legacy AI 标签未人工复核
NGA_0031_U03,NGA_0031,NGA,3,我自己也是做过各种服务器开发的，猜测匹配数据也是有缓存的，缓存一过就正常了,matchmaking,uncertain,猜测匹配数据也是有缓存的，缓存一过就正常了,legacy_ai,low,legacy_ai_label_unreviewed,included,31_u3,,legacy AI 标签未人工复核
NGA_0032_U01,NGA_0032,NGA,1,只能说后期对局势影响没那么大，越拖这把和你越没关系，能赢的局一两件就能把对面打投了，拖到后面和刺客没区别，和刺客胜率低的原因是一样的。,balance,competence_frustration,越拖这把和你越没关系,legacy_ai,medium,legacy_ai_label_unreviewed,included,32_u1,,legacy AI 标签未人工复核
NGA_0032_U02,NGA_0032,NGA,2,至于吸蓝刀三项，前期三项比吸蓝刀伤害高又肉一些，前期多骑脸能更多打优势，吸蓝刀有点拖。,balance,competence_frustration,吸蓝刀有点拖,legacy_ai,medium,legacy_ai_label_unreviewed,included,32_u2,,legacy AI 标签未人工复核
NGA_0033_U01,NGA_0033,NGA,1,两三百场的时候胜率在56左右，然后越来越低，最近一两个星期输麻了，四百场左右还有53胜率，现在每天都是赢两三把输五六把，昨晚更夸张八连败，一直熬到十二点多才断连败,balance,competence_frustration,胜率在56左右，然后越来越低，最近一两个星期输麻了,legacy_ai,high,legacy_ai_label_unreviewed,included,33_u1,,legacy AI 标签未人工复核
